Name,Line 1,Line 2,Town,County,Postcode,lat,lng
McDonald's,Atherstone Road,,Swadlincote,Leicestershire,DE12 7AP,52.6875638,-1.5482227
McDonald's,Stephenson Way,,Coalville,Leicestershire,LE67 3NU,52.7323011,-1.3747746
McDonald's,Thorpe End,,Melton Mowbray,Leicestershire,LE13 1RB,52.764507,-0.8816884
McDonald's,Wakes Road,,Wigston,Leicestershire,LE18 1PD,52.588623,-1.1033781
McDonald's,Park Road,,Loughborough,Leicestershire,LE11 2HJ,52.7590734,-1.2058023
McDonald's,18B,Meridian East,Leicester,Leicestershire,LE19 1WZ,52.6025533,-1.1884372
McDonald's,Melton Road,West Langton,Market Harborough,Leicestershire,LE16 7FD,52.5110325,-0.9415287
McDonald's,Lountside,,Ashby-de-la-Zouch,Leicestershire,LE65 1JP,52.7509473,-1.446503
McDonald's,Netherhall Road,,Leicester,,LE5 1DL,52.6473946,-1.069336
McDonald's,Warwick Way,,Loughborough,Leicestershire,LE11 4UG,52.780781,-1.228157
McDonald's,A1,Colsterworth,Grantham,Lincolnshire,NG33 5FF,52.8051745,-0.6111339
McDonald's,44 Victoria Street West,Freshney Place,Grimsby,North East Lincolnshire,DN31 1DG,53.5661961,-0.0865093
